n1,n2,n3,n4,n5,n6,n7,n8,Anio,Desembolso,Numero,,,,,,,,,,
20,92,14,62,27,21,12,478,2020,0,6,,,,,,,,,,
20,92,14,38,27,21,12,489,2022,0,8,,,,,,,,,,
20,92,14,47,27,21,12,489,2022,0,16,,,,,,,,,,
20,92,15,39,27,21,12,489,2022,0,8,,,,,,,,,,
20,92,15,68,27,21,12,597,2018,653136,11,,,,,,,,,,
20,92,15,68,27,21,12,597,2019,689535,11,,,,,,,,,,
20,92,15,68,27,21,12,597,2020,486211,11,,,,,,,,,,
20,92,15,68,27,21,12,597,2021,297143,11,,,,,,,,,,
20,92,15,68,27,21,12,597,2022,0,11,,,,,,,,,,
20,92,15,50,27,21,12,598,2018,0,1,,,,,,,,,,
20,92,14,37,35,14,11,20,2020,26024,4,,,,,,,,,,
20,92,14,37,35,14,11,20,2021,25000,4,,,,,,,,,,
20,92,14,37,35,14,13,441,2020,26024,4,,,,,,,,,,
20,92,14,37,35,14,13,441,2021,25000,4,,,,,,,,,,
20,92,15,14,42,19,11,473,2018,15000,1,,,,,,,,,,
20,92,14,35,43,19,12,33,2019,27696,6,,,,,,,,,,
20,92,14,35,43,19,12,33,2020,58266,6,,,,,,,,,,
20,92,14,35,43,19,12,33,2021,54438,6,,,,,,,,,,
20,92,14,57,43,19,12,33,2019,27696,6,,,,,,,,,,
20,92,14,57,43,19,12,33,2020,58266,6,,,,,,,,,,
20,92,14,57,43,19,12,33,2021,54438,6,,,,,,,,,,
20,92,14,62,43,19,12,33,2019,27696,6,,,,,,,,,,
20,92,14,62,43,19,12,33,2020,58266,6,,,,,,,,,,
20,92,14,62,43,19,12,33,2021,54438,6,,,,,,,,,,
20,92,14,72,43,19,12,33,2019,27696,6,,,,,,,,,,
20,92,14,72,43,19,12,33,2020,58266,6,,,,,,,,,,
20,92,14,72,43,19,12,33,2021,54438,6,,,,,,,,,,
20,92,12,44,43,19,13,133,2019,209073,3,,,,,,,,,,
20,92,12,44,43,19,13,133,2020,110019,3,,,,,,,,,,
20,92,12,44,43,19,13,133,2021,40452,3,,,,,,,,,,
20,92,12,44,43,19,13,133,2022,40452,3,,,,,,,,,,
20,92,14,81,43,19,11,221,2019,746235,1,,,,,,,,,,
20,92,14,81,43,19,11,221,2020,2285000,1,,,,,,,,,,
20,92,13,88,43,19,12,274,2021,21266,1,,,,,,,,,,
20,92,14,34,43,19,12,274,2021,21266,1,,,,,,,,,,
20,92,14,57,43,19,12,274,2021,21266,1,,,,,,,,,,
20,92,14,62,43,19,12,274,2021,21266,1,,,,,,,,,,
20,92,14,35,43,19,12,301,2019,11772,4,,,,,,,,,,
20,92,14,35,43,19,12,301,2020,51164,4,,,,,,,,,,
20,92,14,38,43,19,12,301,2020,111995,5,,,,,,,,,,
20,92,14,38,43,19,12,301,2021,36690,5,,,,,,,,,,
20,92,14,47,43,19,12,301,2020,111995,5,,,,,,,,,,
20,92,14,47,43,19,12,301,2021,36690,5,,,,,,,,,,
20,92,14,62,43,19,12,301,2019,11772,4,,,,,,,,,,
20,92,14,62,43,19,12,301,2020,51164,4,,,,,,,,,,
20,92,15,50,43,19,12,301,2019,11772,4,,,,,,,,,,
20,92,15,50,43,19,12,301,2020,51164,4,,,,,,,,,,
20,92,12,44,43,19,13,428,2019,209073,3,,,,,,,,,,
20,92,12,44,43,19,13,428,2020,110019,3,,,,,,,,,,
20,92,12,44,43,19,13,428,2021,40452,3,,,,,,,,,,
20,92,12,44,43,19,13,428,2022,40452,3,,,,,,,,,,
20,92,14,57,43,19,13,451,2018,20000,2,,,,,,,,,,
20,92,12,44,43,19,13,453,2019,209073,3,,,,,,,,,,
20,92,12,44,43,19,13,453,2020,110019,3,,,,,,,,,,
20,92,12,44,43,19,13,453,2021,40452,3,,,,,,,,,,
20,92,12,44,43,19,13,453,2022,40452,3,,,,,,,,,,
20,92,14,35,43,19,12,478,2019,0,6,,,,,,,,,,
20,92,14,35,43,19,12,478,2020,61056,6,,,,,,,,,,
20,92,14,62,43,19,12,478,2019,0,6,,,,,,,,,,
20,92,14,62,43,19,12,478,2020,61056,6,,,,,,,,,,
20,92,14,57,43,19,11,495,2018,20000,2,,,,,,,,,,
20,92,14,35,43,19,12,558,2019,48556,2,,,,,,,,,,
20,92,14,35,43,19,12,558,2020,101526,2,,,,,,,,,,
20,92,14,62,43,19,12,558,2019,48556,2,,,,,,,,,,
20,92,14,62,43,19,12,558,2020,101526,2,,,,,,,,,,
20,92,15,68,43,19,11,564,2019,893575,1,,,,,,,,,,
20,92,15,68,43,19,11,564,2020,932965,1,,,,,,,,,,
20,92,14,35,43,19,12,588,2018,125000,2,,,,,,,,,,
20,92,14,30,45,21,12,246,2020,1129,1,,,,,,,,,,
20,92,14,37,49,20,12,514,2019,4116,1,,,,,,,,,,
20,92,14,38,49,21,12,489,2018,591296,8,,,,,,,,,,
20,92,14,38,49,21,12,489,2019,1028320,8,,,,,,,,,,
20,92,14,38,49,21,12,489,2020,289440,8,,,,,,,,,,
20,92,14,38,49,21,12,489,2021,428192,8,,,,,,,,,,
20,92,14,38,49,21,12,489,2022,0,8,,,,,,,,,,
20,92,14,47,49,21,12,489,2018,974152,16,,,,,,,,,,
20,92,14,47,49,21,12,489,2019,1832552,16,,,,,,,,,,
20,92,14,47,49,21,12,489,2020,794296,16,,,,,,,,,,
20,92,14,47,49,21,12,489,2021,1432416,16,,,,,,,,,,
20,92,14,47,49,21,12,489,2022,0,16,,,,,,,,,,
20,92,15,39,49,21,12,489,2018,382856,8,,,,,,,,,,
20,92,15,39,49,21,12,489,2019,804232,8,,,,,,,,,,
20,92,15,39,49,21,12,489,2020,504856,8,,,,,,,,,,
20,92,15,39,49,21,12,489,2021,1004224,8,,,,,,,,,,
20,92,15,39,49,21,12,489,2022,0,8,,,,,,,,,,
20,92,14,72,55,19,12,112,2021,265452,12,,,,,,,,,,
20,92,14,72,55,19,12,112,2022,0,12,,,,,,,,,,
20,92,14,72,55,19,12,248,2021,132726,6,,,,,,,,,,
20,92,14,72,55,19,12,248,2022,0,6,,,,,,,,,,
20,92,14,72,55,19,12,375,2021,132726,6,,,,,,,,,,
20,92,14,72,55,19,12,375,2022,0,6,,,,,,,,,,
20,92,10,77,55,19,11,495,2021,643195,5,,,,,,,,,,
20,92,10,77,55,19,11,495,2022,645175,5,,,,,,,,,,
20,92,14,62,55,19,11,495,2021,643195,5,,,,,,,,,,
20,92,14,62,55,19,11,495,2022,645175,5,,,,,,,,,,
21,101,14,16,10,14,11,181,2018,2800002,6,,,,,,,,,,
21,101,14,16,10,14,11,181,2019,3300000,6,,,,,,,,,,
21,101,14,16,10,14,11,181,2020,3307002,6,,,,,,,,,,
21,101,14,16,10,14,11,181,2021,2852598,12,,,,,,,,,,
21,101,14,16,10,14,11,181,2022,0,6,,,,,,,,,,
21,101,10,58,14,11,11,76,2019,159990,1,,,,,,,,,,
21,101,10,58,14,11,11,76,2020,191479,1,,,,,,,,,,
21,101,10,58,14,11,11,76,2021,23530,1,,,,,,,,,,
21,101,14,38,26,13,12,312,2018,21080,2,,,,,,,,,,
21,101,14,38,26,13,12,313,2018,21080,2,,,,,,,,,,
21,101,10,29,26,17,12,287,2021,185394,4,,,,,,,,,,
21,101,10,29,26,17,12,287,2022,0,4,,,,,,,,,,
21,101,14,38,26,21,12,312,2019,20282,1,,,,,,,,,,
21,101,14,38,26,21,12,312,2020,19771,1,,,,,,,,,,
21,101,14,38,26,21,12,312,2021,10000,1,,,,,,,,,,
21,101,14,38,26,21,12,313,2019,20282,1,,,,,,,,,,
21,101,14,38,26,21,12,313,2020,19771,1,,,,,,,,,,
21,101,14,38,26,21,12,313,2021,10000,1,,,,,,,,,,
21,105,14,34,13,21,12,30,2021,185756,1,,,,,,,,,,
21,105,14,72,13,21,12,30,2021,185756,1,,,,,,,,,,
21,105,13,26,14,11,11,76,2021,0,1,,,,,,,,,,
21,105,12,44,27,21,13,21,2020,0,1,,,,,,,,,,
21,105,14,81,27,21,12,104,2019,588080,4,,,,,,,,,,
21,105,14,35,27,21,12,105,2020,27595,5,,,,,,,,,,
21,105,14,35,27,21,12,105,2021,620,5,,,,,,,,,,
21,105,14,38,27,21,12,105,2020,27595,5,,,,,,,,,,
21,105,14,38,27,21,12,105,2021,620,5,,,,,,,,,,
21,105,14,62,27,21,12,105,2020,27595,5,,,,,,,,,,
21,105,14,62,27,21,12,105,2021,620,5,,,,,,,,,,
21,105,14,35,27,21,12,199,2020,27595,5,,,,,,,,,,
21,105,14,35,27,21,12,199,2021,620,5,,,,,,,,,,
21,105,14,38,27,21,12,199,2020,27595,5,,,,,,,,,,
21,105,14,38,27,21,12,199,2021,620,5,,,,,,,,,,
21,105,14,62,27,21,12,199,2020,27595,5,,,,,,,,,,
21,105,14,62,27,21,12,199,2021,620,5,,,,,,,,,,
21,105,14,35,27,21,12,202,2020,27595,5,,,,,,,,,,
21,105,14,35,27,21,12,202,2021,620,5,,,,,,,,,,
21,105,14,38,27,21,12,202,2020,27595,5,,,,,,,,,,
21,105,14,38,27,21,12,202,2021,620,5,,,,,,,,,,
21,105,14,62,27,21,12,202,2020,27595,5,,,,,,,,,,
21,105,14,62,27,21,12,202,2021,620,5,,,,,,,,,,
21,105,14,35,27,21,12,203,2020,27595,5,,,,,,,,,,
21,105,14,35,27,21,12,203,2021,620,5,,,,,,,,,,
21,105,14,38,27,21,12,203,2020,27595,5,,,,,,,,,,
21,105,14,38,27,21,12,203,2021,620,5,,,,,,,,,,
21,105,14,62,27,21,12,203,2020,27595,5,,,,,,,,,,
21,105,14,62,27,21,12,203,2021,620,5,,,,,,,,,,
21,105,14,35,27,21,12,206,2020,27595,5,,,,,,,,,,
21,105,14,35,27,21,12,206,2021,620,5,,,,,,,,,,
21,105,14,38,27,21,12,206,2020,27595,5,,,,,,,,,,
21,105,14,38,27,21,12,206,2021,620,5,,,,,,,,,,
21,105,14,62,27,21,12,206,2020,27595,5,,,,,,,,,,
21,105,14,62,27,21,12,206,2021,620,5,,,,,,,,,,
21,105,14,35,27,21,12,208,2020,27595,5,,,,,,,,,,
21,105,14,35,27,21,12,208,2021,620,5,,,,,,,,,,
21,105,14,38,27,21,12,208,2020,27595,5,,,,,,,,,,
21,105,14,38,27,21,12,208,2021,620,5,,,,,,,,,,
21,105,14,62,27,21,12,208,2020,27595,5,,,,,,,,,,
21,105,14,62,27,21,12,208,2021,620,5,,,,,,,,,,
21,105,14,81,27,21,12,493,2018,132181,1,,,,,,,,,,
21,105,14,81,27,21,12,493,2019,127868,1,,,,,,,,,,
21,105,14,81,27,21,12,493,2020,126903,1,,,,,,,,,,
21,105,14,81,27,21,12,493,2021,122770,1,,,,,,,,,,
21,105,14,81,27,21,12,493,2022,0,1,,,,,,,,,,
21,105,14,35,43,19,12,105,2020,2625,5,,,,,,,,,,
21,105,14,35,43,19,12,105,2021,0,5,,,,,,,,,,
21,105,14,38,43,19,12,105,2020,2625,5,,,,,,,,,,
21,105,14,38,43,19,12,105,2021,0,5,,,,,,,,,,
21,105,14,62,43,19,12,105,2020,2625,5,,,,,,,,,,
21,105,14,62,43,19,12,105,2021,0,5,,,,,,,,,,
21,105,14,35,43,19,12,199,2020,2625,5,,,,,,,,,,
21,105,14,35,43,19,12,199,2021,0,5,,,,,,,,,,
21,105,14,38,43,19,12,199,2020,2625,5,,,,,,,,,,
21,105,14,38,43,19,12,199,2021,0,5,,,,,,,,,,
21,105,14,62,43,19,12,199,2020,2625,5,,,,,,,,,,
21,105,14,62,43,19,12,199,2021,0,5,,,,,,,,,,
21,105,14,35,43,19,12,202,2020,2625,5,,,,,,,,,,
21,105,14,35,43,19,12,202,2021,0,5,,,,,,,,,,
21,105,14,38,43,19,12,202,2020,2625,5,,,,,,,,,,
21,105,14,38,43,19,12,202,2021,0,5,,,,,,,,,,
21,105,14,62,43,19,12,202,2020,2625,5,,,,,,,,,,
21,105,14,62,43,19,12,202,2021,0,5,,,,,,,,,,
21,105,14,35,43,19,12,203,2020,2625,5,,,,,,,,,,
21,105,14,35,43,19,12,203,2021,0,5,,,,,,,,,,
21,105,14,38,43,19,12,203,2020,2625,5,,,,,,,,,,
21,105,14,38,43,19,12,203,2021,0,5,,,,,,,,,,
21,105,14,62,43,19,12,203,2020,2625,5,,,,,,,,,,
21,105,14,62,43,19,12,203,2021,0,5,,,,,,,,,,
21,105,14,35,43,19,12,206,2020,2625,5,,,,,,,,,,
21,105,14,35,43,19,12,206,2021,0,5,,,,,,,,,,
21,105,14,38,43,19,12,206,2020,2625,5,,,,,,,,,,
21,105,14,38,43,19,12,206,2021,0,5,,,,,,,,,,
21,105,14,62,43,19,12,206,2020,2625,5,,,,,,,,,,
21,105,14,62,43,19,12,206,2021,0,5,,,,,,,,,,
21,105,14,35,43,19,12,208,2020,2625,5,,,,,,,,,,
21,105,14,35,43,19,12,208,2021,0,5,,,,,,,,,,
21,105,14,38,43,19,12,208,2020,2625,5,,,,,,,,,,
21,105,14,38,43,19,12,208,2021,0,5,,,,,,,,,,
21,105,14,62,43,19,12,208,2020,2625,5,,,,,,,,,,
21,105,14,62,43,19,12,208,2021,0,5,,,,,,,,,,
21,105,14,62,43,19,12,536,2019,89194,1,,,,,,,,,,
21,105,14,83,43,19,12,536,2019,44597,1,,,,,,,,,,
23,123,10,29,10,14,12,279,2018,205263,3,,,,,,,,,,
23,123,10,29,10,14,12,279,2019,0,3,,,,,,,,,,
23,123,12,44,10,14,12,279,2018,205263,3,,,,,,,,,,
23,123,12,44,10,14,12,279,2019,0,3,,,,,,,,,,
23,123,12,11,10,14,13,453,2018,44427,1,,,,,,,,,,
23,123,12,11,10,14,13,453,2019,333200,1,,,,,,,,,,
23,123,12,11,10,14,13,453,2020,220000,1,,,,,,,,,,
23,123,12,11,10,14,13,453,2021,374000,1,,,,,,,,,,
23,123,12,11,10,14,13,453,2022,113667,1,,,,,,,,,,
23,123,12,44,10,14,13,453,2018,3689397,8,,,,,,,,,,
23,123,12,44,10,14,13,453,2019,3665200,8,,,,,,,,,,
23,123,12,44,10,14,13,453,2020,1650002,8,,,,,,,,,,
23,123,12,44,10,14,13,453,2021,671997,8,,,,,,,,,,
23,123,12,44,10,14,13,453,2022,113667,1,,,,,,,,,,
23,123,15,82,10,14,13,453,2018,44427,1,,,,,,,,,,
23,123,15,82,10,14,13,453,2019,333200,1,,,,,,,,,,
23,123,15,82,10,14,13,453,2020,220000,1,,,,,,,,,,
23,123,15,82,10,14,13,453,2021,374000,1,,,,,,,,,,
23,123,15,82,10,14,13,453,2022,113667,1,,,,,,,,,,
23,123,12,44,10,14,11,495,2021,540000,1,,,,,,,,,,
23,123,12,44,10,14,11,495,2022,0,1,,,,,,,,,,
23,123,12,44,10,16,11,181,2021,58500,2,,,,,,,,,,
23,123,12,44,10,16,11,181,2022,0,2,,,,,,,,,,
23,123,12,44,10,16,13,453,2021,29250,1,,,,,,,,,,
23,123,12,44,10,16,13,453,2022,0,1,,,,,,,,,,
23,123,12,44,10,16,11,576,2021,29250,1,,,,,,,,,,
23,123,12,44,10,16,11,576,2022,0,1,,,,,,,,,,
23,123,10,29,10,21,12,279,2018,27171,3,,,,,,,,,,
23,123,10,29,10,21,12,279,2019,0,3,,,,,,,,,,
23,123,12,44,10,21,12,279,2018,27171,3,,,,,,,,,,
23,123,12,44,10,21,12,279,2019,0,3,,,,,,,,,,
23,123,12,44,10,21,12,601,2018,548,4,,,,,,,,,,
23,123,12,44,10,21,12,601,2019,38392,4,,,,,,,,,,
23,123,12,44,14,11,13,223,2018,1863,1,,,,,,,,,,
23,123,12,44,14,11,13,223,2019,17517,1,,,,,,,,,,
23,123,12,44,14,11,13,223,2020,27263,1,,,,,,,,,,
23,123,12,44,14,11,13,223,2021,45743,1,,,,,,,,,,
23,123,12,44,14,11,13,223,2022,0,1,,,,,,,,,,
23,123,12,44,14,11,13,226,2018,1863,1,,,,,,,,,,
23,123,12,44,14,11,13,226,2019,17517,1,,,,,,,,,,
23,123,12,44,14,11,13,226,2020,27263,1,,,,,,,,,,
23,123,12,44,14,11,13,226,2021,45743,1,,,,,,,,,,
23,123,12,44,14,11,13,226,2022,0,1,,,,,,,,,,
23,123,12,44,14,11,13,227,2018,1863,1,,,,,,,,,,
23,123,12,44,14,11,13,227,2019,17517,1,,,,,,,,,,
23,123,12,44,14,11,13,227,2020,27263,1,,,,,,,,,,
23,123,12,44,14,11,13,227,2021,45743,1,,,,,,,,,,
23,123,12,44,14,11,13,227,2022,0,1,,,,,,,,,,
23,123,12,80,14,11,12,322,2018,320000,1,,,,,,,,,,
23,123,12,80,14,11,12,322,2019,162771,1,,,,,,,,,,
23,123,12,44,14,11,12,560,2018,1863,1,,,,,,,,,,
23,123,12,44,14,11,12,560,2019,17517,1,,,,,,,,,,
23,123,12,44,14,11,12,560,2020,27263,1,,,,,,,,,,
23,123,12,44,14,11,12,560,2021,45743,1,,,,,,,,,,
23,123,12,44,14,11,12,560,2022,0,1,,,,,,,,,,
23,123,12,64,14,19,12,322,2020,25838,1,,,,,,,,,,
23,123,12,64,14,19,12,322,2021,77516,1,,,,,,,,,,
23,123,11,23,22,11,13,142,2018,0,2,,,,,,,,,,
23,123,11,23,22,11,13,142,2019,0,2,,,,,,,,,,
23,123,11,23,22,11,13,142,2020,0,2,,,,,,,,,,
23,123,14,47,26,21,12,165,2021,45955,5,,,,,,,,,,
23,123,14,47,26,21,12,165,2022,0,5,,,,,,,,,,
23,123,14,47,26,21,12,248,2021,45955,5,,,,,,,,,,
23,123,14,47,26,21,12,248,2022,0,5,,,,,,,,,,
23,123,14,47,26,21,13,347,2021,45955,5,,,,,,,,,,
23,123,14,47,26,21,13,347,2022,0,5,,,,,,,,,,
23,123,14,47,26,21,13,353,2021,45955,5,,,,,,,,,,
23,123,14,47,26,21,13,353,2022,0,5,,,,,,,,,,
23,123,14,47,26,21,13,579,2021,45955,5,,,,,,,,,,
23,123,14,47,26,21,13,579,2022,0,5,,,,,,,,,,
23,123,12,44,27,13,12,135,2022,0,1,,,,,,,,,,
23,123,12,44,27,20,12,135,2018,20347,1,,,,,,,,,,
23,123,12,44,27,20,12,560,2020,0,2,,,,,,,,,,
23,123,12,64,27,20,12,560,2020,80983,1,,,,,,,,,,
23,123,12,64,27,20,12,560,2021,203898,1,,,,,,,,,,
23,123,12,44,27,24,13,142,2018,0,1,,,,,,,,,,
23,123,12,44,27,24,13,142,2019,0,1,,,,,,,,,,
23,123,12,44,28,14,12,135,2020,4335,1,,,,,,,,,,
23,123,12,44,28,14,12,135,2021,25672,1,,,,,,,,,,
23,123,12,44,28,14,13,396,2018,6960,1,,,,,,,,,,
23,123,12,44,28,14,13,396,2019,6960,1,,,,,,,,,,
23,123,12,44,31,19,12,135,2019,93102,3,,,,,,,,,,
23,123,12,44,31,19,12,135,2020,91572,3,,,,,,,,,,
23,123,12,44,31,19,12,135,2021,53352,3,,,,,,,,,,
23,123,12,64,31,19,11,495,2021,2181720,2,,,,,,,,,,
23,123,10,79,34,16,12,461,2021,7080,1,,,,,,,,,,
23,123,12,80,34,16,12,461,2021,7080,1,,,,,,,,,,
23,123,10,63,34,21,12,13,2019,0,3,,,,,,,,,,
23,123,10,63,34,21,12,13,2020,0,3,,,,,,,,,,
23,123,10,63,34,21,12,13,2021,17604,3,,,,,,,,,,
23,123,12,44,34,21,12,13,2019,0,3,,,,,,,,,,
23,123,12,44,34,21,12,13,2020,0,3,,,,,,,,,,
23,123,12,44,34,21,12,13,2021,17604,3,,,,,,,,,,
23,123,11,23,43,19,13,142,2018,64158,2,,,,,,,,,,
23,123,11,23,43,19,13,142,2019,373238,2,,,,,,,,,,
23,123,11,23,43,19,13,142,2020,839058,4,,,,,,,,,,
23,123,12,11,43,19,13,453,2018,917,1,,,,,,,,,,
23,123,12,11,43,19,11,475,2018,917,1,,,,,,,,,,
23,123,12,44,43,19,11,495,2018,0,1,,,,,,,,,,
23,123,12,44,43,19,11,495,2019,0,1,,,,,,,,,,
23,123,12,44,43,19,11,495,2020,0,1,,,,,,,,,,
23,123,12,44,43,19,11,495,2021,0,1,,,,,,,,,,
23,123,12,44,43,19,11,495,2022,0,1,,,,,,,,,,
23,123,12,11,45,21,12,246,2019,92080,1,,,,,,,,,,
23,123,12,11,45,21,12,246,2020,150263,3,,,,,,,,,,
23,123,12,11,45,21,12,246,2021,84644,2,,,,,,,,,,
23,123,12,44,53,14,13,142,2018,521781,1,,,,,,,,,,
23,123,12,44,53,14,13,142,2019,448354,1,,,,,,,,,,
23,123,10,29,53,21,12,318,2019,20244,1,,,,,,,,,,
23,123,10,29,53,21,12,318,2020,0,1,,,,,,,,,,
23,123,10,84,53,21,12,318,2019,20244,1,,,,,,,,,,
23,123,10,84,53,21,12,318,2020,0,1,,,,,,,,,,
23,123,12,44,53,21,12,318,2019,20244,1,,,,,,,,,,
23,123,12,44,53,21,12,318,2020,0,1,,,,,,,,,,
23,123,14,47,55,14,12,165,2021,55610,5,,,,,,,,,,
23,123,14,47,55,14,12,165,2022,0,5,,,,,,,,,,
23,123,14,47,55,14,12,248,2021,55610,5,,,,,,,,,,
23,123,14,47,55,14,12,248,2022,0,5,,,,,,,,,,
23,123,14,47,55,14,13,347,2021,55610,5,,,,,,,,,,
23,123,14,47,55,14,13,347,2022,0,5,,,,,,,,,,
23,123,14,47,55,14,13,353,2021,55610,5,,,,,,,,,,
23,123,14,47,55,14,13,353,2022,0,5,,,,,,,,,,
23,123,14,47,55,14,13,579,2021,55610,5,,,,,,,,,,
23,123,14,47,55,14,13,579,2022,0,5,,,,,,,,,,
23,123,10,63,55,19,12,13,2019,13695,3,,,,,,,,,,
23,123,10,63,55,19,12,13,2020,197067,3,,,,,,,,,,
23,123,10,63,55,19,12,13,2021,146610,3,,,,,,,,,,
23,123,12,44,55,19,12,13,2019,13695,3,,,,,,,,,,
23,123,12,44,55,19,12,13,2020,197067,3,,,,,,,,,,
23,123,12,44,55,19,12,13,2021,146610,3,,,,,,,,,,
23,123,12,44,55,19,13,139,2019,0,1,,,,,,,,,,
23,123,12,80,55,19,13,139,2019,0,1,,,,,,,,,,
23,123,12,44,55,19,11,495,2018,97623,1,,,,,,,,,,
23,123,12,44,55,19,11,495,2019,0,1,,,,,,,,,,
23,123,12,44,55,19,11,495,2020,0,1,,,,,,,,,,
23,123,12,44,55,19,11,495,2021,0,1,,,,,,,,,,
23,123,12,44,55,19,11,495,2022,0,1,,,,,,,,,,
24,133,10,43,10,20,12,423,2018,1950,1,,,,,,,,,,
24,133,15,68,35,14,13,445,2019,7000,2,,,,,,,,,,
25,137,12,44,10,14,12,89,2020,5078,2,,,,,,,,,,
25,137,12,44,10,14,12,89,2021,80126,2,,,,,,,,,,
25,137,12,44,10,14,12,418,2018,2740792,1,,,,,,,,,,
25,137,12,44,10,14,12,418,2019,4862903,1,,,,,,,,,,
25,137,12,44,10,14,12,418,2020,0,1,,,,,,,,,,
25,137,12,44,10,14,12,418,2021,0,1,,,,,,,,,,
25,137,12,44,10,14,13,453,2018,17759045,5,,,,,,,,,,
25,137,12,44,10,14,13,453,2019,15443742,14,,,,,,,,,,
25,137,12,44,10,14,13,453,2020,24782157,9,,,,,,,,,,
25,137,12,44,10,14,13,453,2021,6200928,9,,,,,,,,,,
25,137,12,44,10,14,13,453,2022,930536,9,,,,,,,,,,
25,137,12,44,10,14,11,495,2021,389,1,,,,,,,,,,
25,137,12,44,10,14,11,495,2022,0,1,,,,,,,,,,
25,137,12,44,10,14,12,510,2019,2125440,8,,,,,,,,,,
25,137,12,44,10,14,12,510,2020,6428288,8,,,,,,,,,,
25,137,12,44,10,14,12,510,2021,6200928,8,,,,,,,,,,
25,137,12,44,10,14,12,510,2022,930536,8,,,,,,,,,,
25,137,12,44,10,14,12,601,2018,405000,3,,,,,,,,,,
25,137,12,44,10,14,12,601,2019,292674,3,,,,,,,,,,
25,137,12,44,10,14,12,601,2020,0,3,,,,,,,,,,
25,137,12,44,10,16,11,181,2020,210700,2,,,,,,,,,,
25,137,12,44,10,16,11,181,2021,56000,2,,,,,,,,,,
25,137,12,44,10,16,11,181,2022,1400,2,,,,,,,,,,
25,137,12,44,10,16,13,453,2020,105350,1,,,,,,,,,,
25,137,12,44,10,16,13,453,2021,28000,1,,,,,,,,,,
25,137,12,44,10,16,13,453,2022,700,1,,,,,,,,,,
25,137,12,44,10,20,12,406,2021,217809,1,,,,,,,,,,
25,137,12,44,10,21,12,601,2018,0,3,,,,,,,,,,
25,137,12,44,10,21,12,601,2019,0,3,,,,,,,,,,
25,137,12,44,10,21,12,601,2020,8958,3,,,,,,,,,,
25,137,12,44,18,20,12,255,2020,7394,1,,,,,,,,,,
25,137,12,44,18,20,12,255,2021,1812,1,,,,,,,,,,
25,137,12,44,20,22,12,255,2018,0,1,,,,,,,,,,
25,137,12,44,20,22,12,255,2019,0,1,,,,,,,,,,
25,137,12,44,20,22,12,255,2020,0,1,,,,,,,,,,
25,137,12,44,20,22,12,255,2021,0,1,,,,,,,,,,
25,137,12,44,22,11,13,358,2018,0,2,,,,,,,,,,
25,137,12,44,22,19,12,262,2022,160000,1,,,,,,,,,,
25,137,12,44,27,13,12,135,2018,198496,4,,,,,,,,,,
25,137,12,44,27,13,12,185,2021,90000,2,,,,,,,,,,
25,137,12,44,27,13,12,255,2018,800,1,,,,,,,,,,
25,137,12,44,27,13,12,255,2019,11100,1,,,,,,,,,,
25,137,12,44,27,13,12,255,2020,31750,5,,,,,,,,,,
25,137,12,44,27,13,12,255,2021,50816,8,,,,,,,,,,
25,137,12,44,27,13,12,601,2018,872355,1,,,,,,,,,,
25,137,12,44,27,13,12,601,2019,249976,1,,,,,,,,,,
25,137,12,44,27,14,12,255,2021,52451,1,,,,,,,,,,
25,137,12,44,27,19,12,406,2019,145739,1,,,,,,,,,,
25,137,12,44,27,19,12,406,2020,961507,1,,,,,,,,,,
25,137,12,44,27,19,12,406,2021,603491,1,,,,,,,,,,
25,137,12,44,27,19,13,484,2019,145739,1,,,,,,,,,,
25,137,12,44,27,19,13,484,2020,961507,1,,,,,,,,,,
25,137,12,44,27,19,13,484,2021,603491,1,,,,,,,,,,
25,137,12,44,27,20,12,135,2018,25365,5,,,,,,,,,,
25,137,12,44,27,20,12,135,2019,182193,7,,,,,,,,,,
25,137,12,44,27,20,12,135,2020,252083,3,,,,,,,,,,
25,137,12,44,27,20,12,135,2021,195241,8,,,,,,,,,,
25,137,12,44,27,20,12,135,2022,0,5,,,,,,,,,,
25,137,12,44,27,20,12,185,2021,40000,2,,,,,,,,,,
25,137,12,44,27,20,12,255,2018,213292,9,,,,,,,,,,
25,137,12,44,27,20,12,255,2019,20823,4,,,,,,,,,,
25,137,12,44,27,20,12,255,2020,260553,13,,,,,,,,,,
25,137,12,44,27,20,12,255,2021,194155,11,,,,,,,,,,
25,137,12,44,27,20,12,256,2018,4500,1,,,,,,,,,,
25,137,12,44,27,20,12,256,2019,15000,1,,,,,,,,,,
25,137,12,44,27,20,12,256,2020,0,2,,,,,,,,,,
25,137,12,44,27,20,12,408,2019,49819,1,,,,,,,,,,
25,137,12,44,27,20,12,408,2020,45932,1,,,,,,,,,,
25,137,12,44,27,20,12,408,2021,53728,1,,,,,,,,,,
25,137,12,44,27,20,12,408,2022,0,1,,,,,,,,,,
25,137,12,44,27,20,12,465,2020,328266,6,,,,,,,,,,
25,137,12,44,27,20,12,465,2021,559574,10,,,,,,,,,,
25,137,12,44,27,20,12,465,2022,0,9,,,,,,,,,,
25,137,12,44,27,20,12,560,2019,23759,1,,,,,,,,,,
25,137,12,44,27,20,12,560,2020,20872,1,,,,,,,,,,
25,137,12,44,27,20,12,560,2021,56110,1,,,,,,,,,,
25,137,12,44,27,20,12,601,2019,50000,1,,,,,,,,,,
